"ISO.Code","IMFcode","Country.Name","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49"
"NOR",142,"Norway",0.0551736915149981,0.0519339674076384,0.0443319267819167,0.0384801575742397,0.0483343358461017,0.0566203206981601,0.0407651645278619,0.0379640797856489,0.042795810730011,0.0446352095132276,0.0158564239094439,0.00235086409703733,0.038959058835923,0.058763137853564,0.0540464550672919,0.0396269667818174,0.0173820247134184,-0.00255672056023215,0.0103294185890892,0.0191398874915354,0.0303809579669103,0.0351198938252359,0.0280559943877847,0.049317893153205,0.0407146627894495,0.049056358895557,0.0514968985881321,0.0259057188080973,0.0199287569156166,0.0315468801740835,0.0205356771590584,0.0143589345748758,0.0090600002439345,0.0389264462202661,0.025915964537786,0.0237144137856085,0.0295029524258119,0.00475251796318865,-0.0174210533682402,0.00699380294669716,0.00976688812312787,0.0266718560819346,0.0102875583933049,0.0195040376753113,0.0194803129304386,0.0106585275662141,0.0229668064859396,0.0128131034780434,0.0114809976056307
"SWE",144,"Sweden",0.00940204683605117,0.0226293087032481,0.0389128959208147,0.0314810936442509,0.0252083001625696,0.0105254887284065,-0.0160913696497627,0.0173638685804001,0.0376810849333307,0.016856836402189,0.00453797324944105,0.0124093572091706,0.0188280065493789,0.0414253600755519,0.0213736873538082,0.0265574216457996,0.032988273047188,0.0252684807671155,0.0262018073176069,0.00751833514925693,-0.0115258114967887,-0.0116536628841004,-0.0208724036793129,0.0385470748261962,0.0385973065294145,0.0156711311238098,0.0302433692800044,0.0422145974225572,0.0415947093534577,0.0465624032611451,0.0143909838069423,0.0217313010616174,0.0228354257952788,0.0424544691135118,0.0281870320994884,0.0455732968900282,0.0338140790653796,-0.00451582984957533,-0.0443677237724209,0.0578169590369715,0.031453488532577,-0.00590042886381426,0.0118077161475831,0.0262309790942084,0.0439142901307221,0.0204944817252635,0.0253551491051027,0.0193123699051281,0.0125309941412688
"CHE",146,"Switzerland",0.0399458546622817,0.0315034969058363,0.0300432959541901,0.0144442743121349,-0.0756202864130913,-0.0141361230305517,0.0240449777769935,0.004082489177474,0.0246098801517753,0.044992226643167,0.0158864914147401,-0.0131806357445861,0.00637045158384453,0.0296408993624251,0.0360772329066652,0.0184157621463896,0.0157304634383539,0.0322502421201172,0.0423963373341518,0.0360872354957991,-0.0092003548697388,-0.000437409944709088,-0.00126064735033182,0.0126176149995132,0.00479713276190807,0.0049269443122455,0.0224380463298441,0.0301928936016687,0.0173047942095881,0.0389937949085066,0.015635348704448,-5.51329504929754e-05,-0.000468515040568107,0.0278245693608543,0.0284187631295918,0.0393649325310665,0.0391796519864211,0.0271822243765776,-0.0210155962580014,0.0321583803068233,0.0190223087252708,0.0120985155096438,0.0180527254986416,0.0241738398483449,0.0164418288682615,0.0202456140341365,0.0157239205347768,0.0296889088680281,0.0107612000101707
"CAN",156,"Canada",0.0389346621549169,0.0536325024197151,0.066122362425558,0.0322766917546584,0.0145066272259822,0.0571232471388754,0.0338037034674379,0.0361729578562393,0.0364395612296313,0.0213263632940919,0.0341514199156876,-0.0323916126684622,0.0256807919340059,0.0574048882914475,0.0462860338660143,0.0212229722589115,0.0399219984359664,0.0431563142040154,0.0229054317693347,0.00164544919421239,-0.0210815941634888,0.00896235980698812,0.0262606931391574,0.0439639366765068,0.0265831793844935,0.016062176571106,0.0419096780719723,0.0382217109585952,0.0503405029382673,0.0504805872268825,0.0177413696757398,0.0297339887492907,0.0178548502410347,0.030402966127328,0.0315393361773904,0.0260020746423066,0.0205065741048784,0.00999273619576435,-0.0296962142342565,0.030431540970481,0.0309762398976368,0.0174563427529719,0.0230241121733119,0.0282962700961917,0.00657013529348838,0.00996406637502822,0.0299459576223136,0.02400503387104,0.0184430195696716
"JPN",158,"Japan",0.045919275597365,0.0807829239381768,0.0772627984294694,-0.0123281225869203,0.0304475101715287,0.038980164171555,0.0429669813265541,0.0513767019279818,0.0533895568084279,0.0277862481749214,0.0412315332775961,0.0325877231496552,0.0346240943052152,0.0440359059591966,0.0510104192203116,0.0327239595895232,0.0462217740085773,0.0656475067753455,0.0474371597012411,0.0477680057654872,0.0336038453651497,0.00844493208807329,-0.00519263143280213,0.0098817141053722,0.0270522085702289,0.0305291206851166,0.0107029977485134,-0.0113483704082569,-0.00252269618191292,0.027417086206901,0.00405514840859666,0.00117922643997126,0.0151665717723954,0.0218073844715363,0.0164899856883451,0.0141002144370272,0.016406549262129,-0.0109955923327316,-0.0556862468021482,0.0410626276626562,-0.00115492565802455,0.0148402602679294,0.0198052355162908,0.0037401898800109,0.0121550509438144,0.00520593028799077,0.0214511236017607,0.00322688456318154,0.00669895281105859
"FIN",172,"Finland",0.0232957603488089,0.0745088342438347,0.067507510594865,0.0318526416273315,0.0178879985254934,0.00343787302280596,0.00239232020556379,0.0287789134670664,0.0687974474640942,0.052488624906589,0.013072881001861,0.0306077028934215,0.0306900283307119,0.0318638032129996,0.0348737577832967,0.0271834738519097,0.0351242011013557,0.0508559680505556,0.049619880396726,0.00668044083914587,-0.060666867387452,-0.0335016375170412,-0.00664196147402762,0.0388653978780376,0.0413037410096919,0.0360153571110988,0.0614130055349946,0.053134832851665,0.0428638596708684,0.0561285246035936,0.0257654092309512,0.0169274042127281,0.0198396510268868,0.03914476656138,0.0274190988652308,0.0394842313458188,0.051636921114957,0.00780940903992722,-0.084191114712695,0.0313625362968555,0.025157495962322,-0.0140740049139243,-0.00905790784590366,-0.00365572161443595,0.00542195778815113,0.0277265469883492,0.0321784520250876,0.0150618315499287,0.011390339464473
"GRC",174,"Greece",0.0754892996689129,0.0967651131365823,0.0778159597042372,-0.0665484676543073,0.0617235194493606,0.0662735029433872,0.0289858209883445,0.069963211371201,0.0322936622440491,0.0067484792888628,-0.0156591793487806,-0.0113910865200513,-0.0108448445883713,0.0199063493880374,0.0247858177653644,0.00516323350949044,-0.0228476762802412,0.0419848644602236,0.0372957941179664,-6.92876973573675e-08,0.0305292721853352,0.00697559671715631,-0.0161293988854734,0.0198025488179674,0.0207798841916276,0.0282192396926551,0.0438657959360729,0.0382096477325966,0.0302633961065499,0.0384489228179312,0.0404854583798624,0.0384788563712331,0.0563286405700563,0.049371657059373,0.0059735564578105,0.0549845794342776,0.0322130334143171,-0.00335740045500899,-0.0439595412536349,-0.0563442104070795,-0.107021070210671,-0.0734566340864902,-0.0278005374301458,0.00695719447178433,-0.0041276070472982,-0.00491064594037027,0.0127268859742351,0.0154694749309456,0.0183964808324806
"ISL",176,"Iceland",0.122755908470692,0.0599404332868261,0.0658440269785121,0.05549417464883,0.00644073285936564,0.0578856291018077,0.0845458332793658,0.058426570139483,0.0474616015347369,0.055887884921292,0.0417655525088261,0.0213169384816023,-0.0217464138019281,0.0404614878313385,0.0323978452373108,0.060817946955904,0.0820032998831657,-0.000897672120798276,0.00258114104661189,0.0116257346397202,-0.00223765829101197,-0.0343212168958207,0.0130489738457022,0.0354525733664417,0.00116513310631028,0.0447168461408616,0.0560066442860663,0.0685513717695283,0.039634628343352,0.0477571691497918,0.0382472262345459,0.00678859337236304,0.0224279930606706,0.0773517844840939,0.0613772860330641,0.0511570915052744,0.0895236027619095,0.0197240617722194,-0.0701780694311989,-0.0349628908457866,0.0186413330084854,0.0128810978308671,0.0405068505983071,0.0206124226307569,0.0463966030239877,0.0641669949340198,0.0444568360384494,0.0374346686377347,0.0190050504152861
"IRL",178,"Ireland",0.0341104390627152,0.0628791535223634,0.0461335793530004,0.0417197926349715,0.055024473400012,0.0138517041850346,0.0789156239420539,0.0694022448459819,0.0302676191981934,0.0303286692407756,0.0327113086896205,0.022577887790332,-0.00244599441389326,0.04262231532811,0.0303897598637093,-0.00429253586849931,0.0455762956766108,0.0508586403499223,0.0565118391075004,0.0812715014134291,0.0191126604875418,0.0328859550892595,0.026569909222566,0.0559627786411454,0.0919812842006991,0.0711190279091145,0.104489160352433,0.0836735317821002,0.0999035853000443,0.0899660619729872,0.0517401562758479,0.0573226115475354,0.0295677672903896,0.0656270733947046,0.0557805026558675,0.0487120053466565,0.0518207721762387,-0.0453995831919638,-0.0520798265981046,0.0175770426032962,0.00599282784472344,0.0012772885693515,0.0121938833898163,0.0828735895363888,0.224553834240853,0.0197414741406519,0.0873645271615793,0.0817310229620603,0.0541585623810761
"MLT",181,"Malta",0.0242436173736271,0.056742384934128,0.0406251025432445,0.0956409837999477,0.178648888330962,0.157149760917644,0.114971742722227,0.105810809013824,0.0997617946309042,0.0681231572108683,0.0325810627988226,0.0225874755911075,-0.00614272386378723,0.00937949114467429,0.0255242790080015,0.0381162021657442,0.0402827630436882,0.0807893177422461,0.0786180082915688,0.0610141386403562,0.0606856801941564,0.0458424614559405,0.0438325581921433,0.0549719785041471,0.0614948222373108,0.0370774005997312,0.0512346252470905,0.0499856569756041,0.0461196548926477,0.0655086299047341,0.00606509799438548,0.0293919969066128,0.0251194334414233,0.00442437073290414,0.0371383291822802,0.0181219205771814,0.0390904353676245,0.0329173089229826,-0.0249309190018661,0.0348136956028799,0.0139787334205046,0.0278059164869493,0.0473974879435133,0.0859921901210736,0.103691836650921,0.0566315805515032,0.0631202181349515,0.070741366441478,0.0456155835942464
"PRT",182,"Portugal",0.0642101670246582,0.0771064821135568,0.106166160140667,0.0113638030229595,-0.0444496994148569,0.0667257286642329,0.05451287062521,0.027770439066769,0.0548568220995502,0.0448714460687789,0.0160515336679055,0.0211289170121116,-0.00173255061756628,-0.0189788725823874,0.0276875253649695,0.0405752147175171,0.0618604979470589,0.0722193164910028,0.0624172990651424,0.0387448042617571,0.0427549526109399,0.0108358320563919,-0.0206444101584786,0.00960210734742084,0.0419361312847215,0.0344423933509255,0.043067838168529,0.0469596014253639,0.0383220204818375,0.0374515167681064,0.0192502484617485,0.00767980335192142,-0.0093487888554904,0.0177291831444002,0.00778817148901645,0.0161196412584079,0.0247568503102045,0.00318731450230381,-0.0317184887545299,0.0172269310696471,-0.0171070650193013,-0.0414189913767977,-0.00926925129414613,0.00789066994650867,0.0177618259919186,0.0199936100330085,0.0344626812061488,0.0280950123118,0.0221133869139027
"ESP",184,"Spain",0.0454461569764693,0.0783466715864485,0.0750004827255193,0.0546660079691019,0.00540738707013055,0.032503886536924,0.0279902818822038,0.0145240403568128,0.000415398460511085,0.0218468801878711,-0.0013255266909038,0.0123876680756432,0.0175463149555366,0.0176893965098692,0.0229489781753713,0.0320152781370986,0.0539872791228344,0.0496881530413784,0.0471414410705417,0.0371164384065761,0.0251412893483032,0.00924931547153207,-0.0103685236059849,0.0235524879771454,0.0272015599561772,0.0262574894401055,0.036356794402197,0.0429927667670587,0.0439259379645254,0.0511301542619691,0.0385758426073544,0.0269439465233337,0.0293830283497254,0.0307502341752066,0.0358693076426331,0.0402079825471304,0.0354123857808055,0.00883232036925108,-0.0383587123361124,0.00162883617027632,-0.00817709278810774,-0.0300412253003497,-0.0144579220545875,0.0137442155974803,0.0376345868737644,0.0298625774762549,0.0293029680752532,0.0240098656432277,0.0193134573020153
"TUR",186,"Turkey",0.0541840549542503,0.0716320805207982,0.032097163875104,0.0544332823537896,0.0692753792059477,0.0995108508869063,0.0334812737772001,0.0149329601740291,-0.00626453073100741,-0.0247617766058195,0.0474097125977835,0.0350082647822223,0.0484954136665401,0.0649614148960165,0.0415410012242621,0.0678013958350867,0.0906107820640543,0.020981831864388,0.00251334272442527,0.0885172845503721,0.00922232386907496,0.0581206832037484,0.0773501138533899,-0.056101319577964,0.0694441125401219,0.0677083782567873,0.0725885723681454,0.0304502356005774,-0.0331759435168166,0.0670345745192655,-0.0592194571187541,0.0624837548702804,0.0560325006499696,0.0934533001338433,0.0861071696068283,0.0671723931828065,0.0492044439163255,0.00811730620269024,-0.0494335512673505,0.080907980108794,0.106161024815394,0.0467738949802623,0.0814492522106018,0.0482158953475018,0.059065558158899,0.0326906333001613,0.072339296475521,0.0291602757389509,0.00912370134976825
"AUS",193,"Australia",0.0383792308669513,0.0258015212459188,0.0402141742274917,0.013408734783221,0.0255478659434498,0.0353423279043845,0.00892879661764212,0.039638810981721,0.0298912055670808,0.0328327149252807,0.0327424375581717,-0.0224548978219925,0.0447945324885826,0.0511619422545344,0.0395814954350513,0.025191728478001,0.0558450218457303,0.0378849750216226,0.0350872557833224,-0.00398620539838923,0.00411333158116278,0.039508295690398,0.0390658452638508,0.0376593848833515,0.0380525901329154,0.0388989037710505,0.044750463105629,0.0494908354106336,0.0385776408988345,0.0191245378173246,0.0392342166923285,0.0294222101452402,0.0397538198705192,0.0315399931093108,0.0275620633765996,0.0377217385199593,0.0359264223458382,0.0191847002297525,0.0204633872710147,0.0243290982148725,0.03843357090296,0.0255206220167992,0.0250155667823968,0.0216895911153827,0.0273295784222523,0.0227454101797147,0.0290663648660292,0.0213794600112518,-0.00285260235302687
"NZL",196,"New Zealand",0.0371556655048373,0.0499239676459897,0.0751099785933622,0.0582071048524568,-0.0174685748014038,0.00924522478730694,-0.0401589617220868,0.00317554985874402,0.0216812675731113,0.0127611022879783,0.0454959385202294,0.00925814916802636,0.0343257835193747,0.0468168029344813,0.0160176899622062,0.0266984880969137,-0.044068039004463,0.0198421350056961,0.00524543365076369,0.00647545101571012,-0.0165618861092405,0.0125854438744604,0.0632830870676582,0.0508488209894438,0.0447555176075429,0.0330281568341366,0.0296402762603201,0.0106046614954494,0.0506336354259673,0.0226361571993507,0.0372731877732217,0.0493670465022458,0.0444021904430585,0.0321731624022377,0.0326502146996628,0.0254036867658467,0.0369143732578223,-0.0155758964306685,0.0189793300818675,0.00957563576105436,0.0266010202744695,0.0246867948531477,0.0203115909653366,0.0357364938175362,0.0415754221745033,0.0370026670735246,0.0393158628163928,0.0278703641651799,0.0219695945775999
"ZAF",199,"South Africa",0.0418998569875342,0.0164123559339142,0.0447059452161316,0.0593161530419,0.0168116236346751,0.0222505740973737,-0.000941489609688873,0.0296995832991218,0.0372048356467243,0.0641064120011645,0.0522198634281121,-0.003840971312842,-0.0186380806912556,0.0497333330002352,-0.0121883427798597,0.000177738673905026,0.0207902395745645,0.0411423896323839,0.0236662794915041,-0.00318286343056862,-0.0102352743474761,-0.0216021355009364,0.0122607256986029,0.0318290424778187,0.0306814485731177,0.0421653043856054,0.0261234967469299,0.0051604351708594,0.023307502619069,0.0407061521085694,0.026986761322247,0.0360217078119458,0.0290642861479213,0.0445388332185956,0.0514252025493853,0.0545242711363016,0.0522173409145079,0.0314119840367599,-0.0155005764856391,0.0299447614570383,0.0323137962251909,0.0218921267399885,0.0245480261253057,0.018301584469862,0.0118666587176079,0.00398310554182579,0.0140459556841872,0.00783965735821823,0.00152466245687854
"ARG",213,"Argentina",0.0369215647535093,0.0205641190133843,0.0367574728021829,0.0526485486778352,-0.00594814755466899,-0.000111648921922836,0.0618890060441437,-0.0327422037692084,0.0678186804205723,0.0144271013299289,-0.055691898516546,-0.032122922033258,0.0403004450375395,0.0198565010942424,-0.0720986305066873,0.0689999436384507,0.0250125205143128,-0.0197206486120542,-0.0726841748229887,-0.0134765540885429,0.0998095110702195,0.0980746329344147,0.0606404311063748,0.0567227005921396,-0.028865119634677,0.0537935803943483,0.077988784117089,0.0377791032068178,-0.034440891878738,-0.00792113229205427,-0.0450898403469076,-0.115349071178349,0.0846816505186325,0.0864489003954052,0.0848159558956514,0.0773974487154927,0.086247890713814,0.0397708667789463,-0.0610089980340458,0.0964495280167945,0.0583061759247094,-0.0103172950545964,0.0237685459367452,-0.0254472200286067,0.0269453132541031,-0.0210227476570992,0.0263360360414175,-0.0251310495866299,-0.0218669061624084
"BOL",218,"Bolivia",0.049393147332518,0.07665997650005,0.0558051775972537,0.0289718299785022,0.0705611657645608,0.0451127036113412,0.0485159608847336,0.0203190317237247,0.00133256447417907,-0.0138127680456943,0.00920548545135702,-0.0445704741886885,-0.0456527953239085,-0.00603346076624156,-0.00970119666202685,-0.0252241067030461,0.0256809321221994,0.0291607272526679,0.0372037198810737,0.0453027862997395,0.0513061527539413,0.0163518169685997,0.0417800954842029,0.045664989892968,0.0456852713165929,0.0427102307841611,0.0483539510976527,0.0490696275996001,0.0042597922028822,0.0247688300667761,0.0166978106498075,0.0245517278637006,0.0267523957552545,0.0408856009030423,0.0432631963848191,0.0468561787709003,0.0446322750120665,0.059668911060621,0.0330211958888018,0.0404376321970936,0.0507314323335155,0.0499540256670219,0.0657504227627328,0.0531668605548337,0.0474290955100383,0.0417550265547018,0.0410960675910363,0.0413687665739104,0.0219248195073334
"BRA",223,"Brazil",0.107418377526361,0.112792815092496,0.130765048937777,0.0783490149414874,0.0504079162586546,0.0976709934174949,0.048123298211916,0.0485043399766063,0.0654132324923609,0.0882855656685404,-0.0434296705469759,0.00826583595188701,-0.0297378487024762,0.0525924889766785,0.0755618212191518,0.072227728029004,0.0346911974731086,-0.000600159502438302,0.0311108798088533,-0.0444743971061978,0.0102472799243731,-0.00940740486535496,0.0472289039816314,0.0568746913751941,0.0413682677632377,0.0212773006201168,0.0331954515687762,0.000353471926731075,0.00253744205189754,0.0421606247592692,0.0130456397928729,0.0262337361970886,0.0114010017718389,0.0547695005775193,0.0315193001216318,0.0388551412886038,0.0589278139037699,0.0496869200600063,-0.00125899074413915,0.0725832370683115,0.0389746951142822,0.0190295776997473,0.0296056342231843,0.00502684251370233,-0.0361015379055143,-0.0333077109815125,0.0131419836178281,0.0130862131655256,0.0113016788507192
"CHL",228,"Chile",0.0857668806234386,-0.0122058151845419,-0.0572586219168993,0.00969744106853732,-0.138230012677656,0.0345751440986213,0.0940269783320193,0.0789711907266248,0.0795642914185972,0.0764512921810638,0.0602705806063586,-0.146044468750365,-0.0284204236468479,0.0571875828792265,0.0194928323612249,0.0544526031521713,0.0638594750146808,0.0705636401662701,0.100390334479636,0.0363086286382508,0.076682270711574,0.115807920049365,0.0675303032352286,0.0555115084434821,0.10099917668443,0.0715158046237185,0.0639656318437929,0.0317978312974301,-0.00763766015761114,0.0439124066149379,0.0332127297800113,0.0216059398847044,0.0370298046938036,0.0678093818930918,0.0599348534037532,0.0612532705318198,0.0478945941784286,0.0346862913943777,-0.0157725129170867,0.0568042513337446,0.0593131716212199,0.0518192509678208,0.0396529101870353,0.017513162216531,0.0227763267430561,0.0169661338879088,0.0118156685108577,0.0387332353540835,0.0104892335283715
"COL",233,"Colombia",0.0578983512689764,0.0738928503243645,0.0650661254455134,0.0558673984566003,0.0229668324225596,0.0461998960064953,0.0407436959248884,0.0813024713204147,0.0523942745290622,0.0400603641878714,0.0225133750615907,0.00943954349514975,0.0156169759803948,0.0329577359021638,0.0305980094284379,0.0566079177622552,0.0522975635381808,0.0398377496062459,0.0335710164314929,0.0419285539518519,0.0198183475646374,0.0396526257722591,0.0555308338110176,0.0501925448900487,0.0507163294245743,0.0203500713593385,0.033727673722197,0.00568169803660368,-0.0429494555756325,0.0288290681202596,0.0166396915828688,0.0247315473645706,0.038434456464012,0.051956849660348,0.0459915246052276,0.0650090447935305,0.0652089124098012,0.0323069020254749,0.0113319942501349,0.0439658218277419,0.0671715776039186,0.038380241610648,0.0500655881344816,0.044007574716721,0.0291305054649147,0.020658971892626,0.0135020116918501,0.0248421642266354,0.032682095479446
"CRI",238,"Costa Rica",0.0654462959618751,0.0786586454750502,0.0742190166372865,0.0540368768635346,0.0208227566360755,0.0536656420063863,0.0852872705668943,0.0607684399396202,0.0482421215306843,0.00749063149618223,-0.0228544094637382,-0.0756428989420606,0.0281931681597261,0.0772246139167443,0.00717948932231138,0.0538144693710247,0.0465463102394175,0.0338091837849337,0.0551108948827288,0.0349045849570526,0.0223711698590705,0.0879794375715743,0.068476300823427,0.0438949061709426,0.0403883134140646,0.0123022974989802,0.0541560831061059,0.0673006284925126,0.0386758097741051,0.0376153465467066,0.0343093043977074,0.0323873629973903,0.0416741977238217,0.042451731837609,0.0379784128590153,0.0698779448192219,0.0785145654734478,0.0454473187424256,-0.00975288051236589,0.0483316974264234,0.0421690765718772,0.0468542870077489,0.0224365947594141,0.0345496774191378,0.0356734396035208,0.0415832364732527,0.0378755590945445,0.0262560195411616,0.0206244553022614
"DOM",243,"Dominican Rep.",0.103203970549496,0.098891637478113,0.121308973286174,0.0582862974648375,0.0506289854434758,0.0651146394020579,0.0485775336386247,0.0212200521720156,0.044280762392896,0.0767080516474348,0.0418984243439713,0.0168540740402001,0.0452405506226672,0.0124511283538435,-0.0214538726824749,0.0346139369191718,0.0963765271530548,0.0213306047209318,0.0430646225459199,-0.0513132724003693,0.00764075428891076,0.0999640473818371,0.0697377237428576,0.0227706550421054,0.0534816946518344,0.0688850422751166,0.0770005261805373,0.0677582528934124,0.0649943174717809,0.0550241609344919,0.0179309255881623,0.0562683848024204,-0.00253721029658394,0.0130346194908242,0.0885854238417227,0.101393058763191,0.0813464347344119,0.0315907405383786,0.00941702970044211,0.080101083005097,0.0308533170140652,0.0268110507535706,0.0476009322464197,0.0681302011723144,0.0669763691946592,0.0644684277218524,0.0456109210287678,0.0674954037395992,0.0492868297106863
"ECU",248,"Ecuador",0.0610255021844477,0.048958235459688,0.13059544114601,0.106236704676276,0.104109149366984,0.0713639231564809,0.0159210195178119,0.055499173791242,0.036660234269748,0.0364156541380627,0.0546100858862175,0.00612952004994582,-0.00337438770547571,0.0259141304290669,0.0385954039691345,0.0340611148416929,-0.0025941921179502,0.057234910174067,0.0100075818351293,0.03613817574929,0.0420182094689796,0.0209227337636797,0.0195400401383701,0.0417008098182432,0.0222755125131151,0.0171692603904265,0.0423682297185817,0.032143122158466,-0.0485537014241704,0.0108587892103298,0.0393710118610251,0.0401508293321982,0.0268647081238473,0.0789130300008338,0.051560727629365,0.0430928541677069,0.021664635893524,0.0616323867606603,0.00564898850557327,0.0346457376779057,0.0757393880885964,0.0548855201635483,0.0482805824111754,0.0371885501642506,0.000988225036559598,-0.012339694171132,0.0234078033350649,0.012810546667426,0.00053694764687684
